A,G,E,P,EY,I,prob_Y,Y
20.0,0,0.03153937771681836,9,26.472989923239435,9.733065857446851,0.5789957252876001,1
20.0,1,0.09308468340023102,9,28.18981777383653,9.41018714121705,0.5889601091319704,1
20.0,1,0.07697264122671466,13,35.0,9.96981828945192,0.7751390954650655,0
20.0,1,0.029333326532570703,8,30.693729617751305,9.544800516801734,0.6607112524144276,1
20.0,0,-0.09918990276418066,10,27.5607262715303,9.644050686951454,0.573817670547276,0
20.0,0,-0.001509623493133383,11,23.54589347183493,6.991624426469785,0.1977187990004952,0
20.0,1,0.0942650995011266,10,34.61753493321225,9.979206718440967,0.7803026300850725,1
20.0,0,-0.046476306331189265,8,29.925219193013497,9.855182676084098,0.6697159494647947,1
20.0,0,-0.13410978051447375,8,30.066926493485273,9.765988185913226,0.6530917685592662,1
20.0,1,0.0237499336230641,9,29.095434493870023,9.922878657634618,0.661930314824827,1
20.0,0,-0.09423284620917416,7,27.261214738647595,8.632645074846575,0.45689224121501865,0
20.0,1,0.05891249711050739,10,29.45835650679797,9.112377805848803,0.5745457296171693,0
20.0,0,-0.0026934438345170286,9,34.609701480478364,9.877909742940622,0.7663167078903106,0
37.172256034161805,1,0.1887547979070593,13,41.651123088225674,9.970553835440626,0.8764172851260245,1
20.0,0,-0.10485935400130825,9,25.13219410257313,8.473516852101286,0.37439651036621957,0
20.0,0,-0.02773598652066317,7,22.86410597612374,4.919513563430853,0.08047664789992606,0
20.0,0,-0.06045852430108739,8,26.16205667316292,9.76497037506493,0.5691752802266072,1
20.0,1,0.054163019541361934,8,30.160376071738284,9.628783757858205,0.6609513243672511,1
20.0,0,-0.021189814126664652,8,23.337228961306888,5.974934384491647,0.13246018471306778,0
20.0,1,0.09329863202456912,10,28.94719296385846,9.204679407061084,0.5775318998343816,0
20.0,1,0.1340352507443473,9,30.31337050648206,9.852815885342617,0.6929214604510621,1
20.0,1,0.025969152933545625,7,23.692731053189554,9.394455683177341,0.47783896631181205,1
20.0,0,0.039812800475976684,11,23.88376199198605,8.399072124870314,0.34469485641587455,1
20.0,1,0.08898868417357753,7,27.2498137906167,9.699465686398836,0.610881909007443,0
20.0,0,-0.0337648103027674,10,26.23482045034696,9.852197095245812,0.5748432838233255,0
20.0,1,0.19287827250244305,9,26.13744628674138,9.790671871207905,0.5973823955867873,1
20.0,0,0.020544900589151927,7,29.30513009497382,8.757591427809691,0.5377762254582414,1
20.0,0,-0.021428694394644676,9,26.839896631247147,6.2229761996621065,0.1936936317354803,0
20.0,0,-0.0016870893384410834,7,26.983426425497562,9.381219035162024,0.5547596833764342,0
20.0,0,0.019752651342797245,11,26.07871375759679,7.7949654962176425,0.32409197589245253,0
20.0,0,0.00270214907441102,7,24.913753645739206,8.282371436874854,0.36952022209586555,0
20.0,0,0.0036411785518323248,10,29.714758611904724,9.797809398154236,0.6550116946343517,0
20.0,0,-0.014415083690072272,10,29.04127766365349,9.637083197497308,0.6187870963835171,0
20.0,0,-0.07205663532205003,9,20.228045732840837,7.256099923804394,0.16852413686341877,0
20.0,1,0.05713846473728057,7,26.222874056056177,9.520463411509537,0.5604283252460475,0
20.0,1,0.10934291169816202,11,31.61763218798769,9.703669639850478,0.6938136253364339,1
20.0,0,0.006248474676799343,10,29.86230319966604,8.430700490695111,0.49341193729716215,0
20.0,1,0.16010576667320342,10,28.818695747648768,9.561600421093644,0.6251964949220772,1
20.0,1,0.17041650090574878,8,24.69299208684078,9.528530862759975,0.5321551627187656,0
20.0,0,-0.05931587586954751,11,24.397874957965318,7.468244851731654,0.24861584682584328,0
20.0,1,0.06661454389753807,9,26.860129187012863,9.93977079760381,0.617335990595558,0
20.0,0,-0.02140709312864364,8,26.751239792753683,8.79521129597898,0.46805646642275756,1
20.0,0,-0.0817797238894239,10,25.453782243423817,8.310736390378834,0.36095951105687757,1
20.0,0,-0.05455277350870369,8,30.275663908498398,9.635098951460797,0.6520051996545306,1
20.0,1,0.20978653600614539,12,29.339858703888854,9.970465067915034,0.680394833710041,1
20.0,0,0.00875892583000959,7,23.689100650184365,9.289459081558485,0.46252821540972117,1
20.0,0,-0.047194866325012685,8,23.86030035000507,9.44986801752526,0.47437051482627,0
20.0,0,-0.017293127657124208,13,24.758774209744796,9.284287087964703,0.4559989718808971,0
29.812138004655594,1,-0.001461464779117183,12,39.43311211622075,9.967114367329938,0.8399173002001743,1
20.0,1,0.059136155924222944,12,32.594407444584704,9.692302093736707,0.704045047290644,1
20.0,0,-0.09446003828122018,8,32.34724205561396,9.850856872891596,0.7156424288767241,1
20.0,0,0.04628520294869798,8,33.52042965735703,9.375072951714944,0.7053170866911517,1
20.0,0,-0.025027940346305788,10,29.152435977506816,9.785055528354546,0.6374235068885229,1
20.0,0,-0.12065750400662689,10,27.37409955635063,8.778063370467887,0.45885681744428275,1
20.0,0,0.08533007755149491,8,25.843093992482068,9.0505529173596,0.49057022213608625,1
20.0,1,0.15459518299703578,8,33.127921632594315,9.968485318040857,0.7657304667314058,1
20.0,1,0.183195616947619,8,27.889050166231716,9.818820661281686,0.6456422758177508,0
20.0,0,0.03497178428258019,10,29.839678625983083,9.493138226028005,0.6264376420281965,0
20.0,1,-0.0046377190114412215,11,20.657010082263923,9.162410333163923,0.3530469237255784,0
20.0,1,0.08719600359456703,9,27.79053484082273,9.262041950569284,0.5603845700897283,1
20.0,0,-0.14194664560021697,8,27.722994879655285,9.472543851903186,0.5615915041490603,1
20.0,0,0.11000997546715008,11,26.212426320598563,9.078447874780501,0.49130373992851367,0
20.0,0,-0.01362621845522305,10,26.55515694470183,9.68532464879894,0.5647115932593877,1
20.0,1,0.07695321409139366,12,27.654314959567397,9.172772445303027,0.5304048250438099,1
20.0,1,0.07708492951734591,9,29.549396841590656,9.829992828616104,0.6676397056066028,0
22.206361433776607,1,0.034686562884416516,11,29.083693881477764,9.767666335118877,0.6362872562434034,0
20.0,0,-0.12017923685610599,7,25.77780914472849,9.447166488856247,0.5182635629640036,0
27.29965317879298,1,0.13088313811159125,12,31.706552317252594,9.8062603504253,0.7048917886404507,1
20.0,0,-0.06852390563288036,10,25.808989814501174,9.555330466821642,0.5232940460160315,1
20.0,0,-0.014956413640554445,10,30.611180637854375,9.575416652096143,0.6480068619248993,1
20.0,1,0.03553311656481195,7,29.711083500979978,9.87085080572568,0.6805091295602902,1
20.0,0,0.008172135617015797,7,28.877025647141572,9.952609713875228,0.6681668681466348,0
20.0,1,-0.00030315376754541656,8,26.042466980255572,9.639733546130367,0.5582314140311831,0
20.0,1,0.09305138326605611,10,26.088955430128713,9.529352463884972,0.5471194848404066,1
20.0,1,0.17595163242988732,9,25.428864627146844,9.76434082189369,0.5749516901045276,0
20.0,1,0.12231737360842942,10,30.928531102624607,9.384772536667418,0.6491578469286663,1
20.0,0,-0.03573474259676457,9,29.229989322838332,9.10928714591994,0.5618874276536875,0
20.0,0,0.039357696453551916,8,21.31368727250763,9.315665982749618,0.40586308536096544,1
20.0,1,0.120703850450123,11,27.58271554342294,8.302351107330406,0.4303407416548902,1
20.0,0,-0.05013732597003184,10,28.284065125981375,8.57236144154435,0.4646739538364844,0
20.0,0,-0.0677640760841921,8,27.445867199388328,9.532866723680668,0.5713015847260824,1
20.0,1,0.09187035759697293,11,32.60093214715797,8.900794096780881,0.6239071104579547,0
20.0,0,-0.11009612639435618,12,27.692020287382675,7.626237061086362,0.3227303637023009,0
20.0,1,0.11698104749024396,11,27.800063346466263,9.721416043339739,0.610388315352607,0
20.0,0,-0.008063191628087774,7,26.28733647553675,8.058510608672268,0.37420234205153335,0
20.0,1,0.1196310109259544,8,21.09197641054837,8.771739391224024,0.3463569223070363,1
20.0,1,0.08229642674454163,8,25.2986148674848,8.647336971317834,0.4267077435356148,0
20.0,1,0.01987169928028143,7,32.476646685545006,9.937463755029029,0.7423358208264229,1
20.0,1,0.15096129786458357,8,26.631598352421594,9.928368033446166,0.6254743476179968,1
20.0,0,-0.06604864581596859,9,26.822906139363766,8.383216335539062,0.4085228884573713,1
20.0,0,-0.09985900023838457,7,25.42461041034004,9.65506264105251,0.5378959578240761,1
20.0,0,0.06835019654336183,7,25.952206685411877,6.24163797246942,0.19497954692864705,0
20.0,0,-0.02302609167843256,8,32.118293096270435,8.552798955873294,0.5711981530580122,1
20.0,0,-0.1189013945067614,10,25.09987843001411,8.758672172925007,0.4010275810170118,1
20.0,1,0.20271678193169074,9,24.131522996260674,9.023733607606797,0.4539875486850321,0
20.0,0,-0.04368586259040491,12,25.026224280647703,8.614946182516467,0.38218785229430985,0
20.0,0,0.0482598067384018,11,23.29224320267149,7.679199085136456,0.257824553161226,0
24.642073710998233,1,0.16117588322482046,11,26.60574918163783,9.686455466830179,0.5827640473894986,1
20.0,1,0.02128783415497293,9,26.4187865587087,6.86200041796735,0.24463630307073359,1
20.0,1,0.19936760153433875,10,27.054494376500426,8.267885371303198,0.4275185498402405,0
26.333094243197642,0,0.0830030117720284,10,31.989246638658063,9.496181255440835,0.6808016313886575,0
20.0,1,0.11737587107271974,7,28.589974354337457,9.39753752234924,0.6102269665272056,1
20.0,1,0.15371539068995854,8,26.56344799039984,9.70414051032608,0.5975574962595427,1
20.0,0,0.026569328421386706,8,24.04690865576914,8.458951856807321,0.3676008582613529,0
20.0,1,0.011066546347761719,8,31.626480583625447,9.98949300951134,0.7257077725731428,1
20.0,1,0.14588043787904825,9,26.21947454404629,9.861631163780146,0.6022271899094519,0
20.0,0,-0.041211222545985526,10,30.778265614084347,9.473730260653856,0.6371527559864939,1
20.0,1,0.12431949943119724,11,27.33409435562114,9.670172086761063,0.5939683982766079,0
20.0,1,0.08829315971042917,11,29.274390060492316,9.854619046142771,0.6567027979143346,0
20.0,1,-0.0011388517859086678,8,31.814066727527944,9.239676140611781,0.6481006556750807,1
23.872041246023883,0,0.06490289369380986,9,27.533834639928962,9.840025243399811,0.621259602323468,1
20.0,0,0.02137110070426096,8,27.47092313241922,8.960416018114248,0.5120005427714701,1
20.0,0,-0.05795987526347468,9,28.07332225499195,9.8039654682405,0.6152383067573207,0
20.0,0,-0.0021816257835602926,8,27.22479394224534,9.763257406639692,0.6018172611390885,1
20.0,0,-0.03558172356639866,12,30.543666030227087,9.400677444213114,0.6150025444587424,1
20.0,0,-0.07607342501064585,10,28.634407068131164,8.197552425856651,0.4238768753002526,0
20.0,0,0.022628234485087106,10,24.182853554512803,9.468321824146177,0.48318179859038307,1
20.0,0,0.038419489685807995,10,29.38601728795129,9.71961321910944,0.6425753474950664,1
20.0,1,0.05151044772771163,12,29.951050927741417,9.92451630978556,0.6714154012393377,1
20.0,1,0.10732938596903985,7,27.737956759912255,9.5548941812573,0.6074771209536375,0
20.0,0,-0.07962802026340299,8,30.311167766119876,9.650341927979735,0.6516952544508247,1
20.0,0,0.04599839210004564,10,24.116618941949824,6.155668374916451,0.15205631213895893,0
20.0,0,0.013051419439103928,8,27.147105251471068,9.519880781615294,0.5722904123150181,1
20.0,0,-0.029311771547558485,8,35.0,9.854930149932164,0.7725620206265567,0
20.0,0,-0.11229054406800776,10,27.603909103127783,9.581078204518475,0.5655520433197072,0
20.0,0,0.10837276828153175,11,19.772936457195676,9.714540565074676,0.4105941367777601,0
20.0,1,0.12926520679936782,8,25.592062763398452,9.829600905115532,0.5862937714046292,1
20.0,1,0.010481338147580122,9,28.19119216286528,9.843228941860291,0.6306543148204995,1
20.0,0,-0.08080909306019063,9,28.034186688485615,9.256549305483398,0.5449630258668382,1
20.0,0,-0.06110100756322506,8,29.395837871777367,9.48487997174058,0.6133696700645223,1
20.0,1,0.1342887595623301,9,25.99817289315619,9.92750118421521,0.6034264786829698,1
20.0,1,0.06410224882224103,8,27.974617231117097,9.860214045615256,0.6386813465323568,0
20.0,1,0.2118509812716428,10,25.944351695137257,9.871329735443759,0.5998804359182637,1
20.0,1,0.10648564428316865,9,29.815293809450836,9.869774470283229,0.6810735813407686,1
20.0,1,0.0761748186644009,11,33.61423905819232,9.170432232286858,0.6757848298798604,0
20.0,0,-0.13705305689034442,10,29.43348030042151,9.711019521087916,0.6222883939096946,0
20.0,1,0.07930268761872117,7,31.64246522179313,9.841854234938724,0.7224480138819456,1
20.0,0,0.014178230478502862,11,21.69343603546296,9.810193686113081,0.45791715824844725,0
20.0,0,0.06378462931164186,7,24.23907552885666,9.698017969819904,0.5341022424604207,1
20.0,1,0.1896292051466073,11,25.33135402599322,8.409214046175912,0.39706651398856724,0
20.0,1,0.02498170753412232,8,30.017795714607754,9.287591469372778,0.6149319830143767,1
20.0,0,-0.08105835949744233,9,22.791981766774168,7.735278770428816,0.24887129864130192,1
20.0,1,-0.019980773523228856,10,28.90149714259647,9.648594564887908,0.6161877088455785,1
20.0,1,0.06992947695749463,8,26.63359886925929,9.934311825148189,0.6166861355006433,1
20.0,1,0.0560289844812919,8,28.622877940381592,9.306996527275702,0.587545082121361,1
25.363104286182896,1,0.11667223799656468,10,35.194444999595675,9.972157313081048,0.791303525534356,1
20.0,0,0.005564644901882465,12,25.99192956698694,9.28900329624736,0.49448825921685635,1
20.0,0,0.012488975562359395,8,35.0,9.884270463169608,0.7787514562672266,1
20.0,0,-0.03283089491462071,7,27.299668954004897,6.764347301922009,0.25493503398599604,0
20.0,0,-0.1255322280786535,9,27.756440970723776,9.135344706998902,0.5173931875934877,1
20.09607973700148,1,0.0876159170592602,9,29.91045284937009,9.550900863513455,0.6455085371989218,1
20.0,1,0.13587283895998858,9,32.97759367917723,9.618553621146482,0.7239265723607828,1
20.0,0,-0.03884319171152095,11,26.937671032665055,9.869397992724144,0.588746139318567,1
20.0,1,0.10508233342570683,10,28.37126479197682,8.979022775756905,0.53696255962678,0
20.0,0,-0.026841145068108307,10,29.651305100253403,8.831312581295514,0.5340242484422214,1
20.0,1,0.05494832049555709,8,32.35824512284018,9.780211961643811,0.723808056857946,1
20.0,1,0.012733814152749323,8,30.195556034910805,9.597509616901743,0.6535550502737213,1
23.516385236663993,1,0.19922759810813573,8,28.130532178299518,8.93717506056458,0.547674744524558,0
20.0,1,0.036288061510295955,9,28.228158015256774,9.579689013585162,0.6034485129800444,1
20.0,1,0.17506331889966076,7,28.97552443697324,9.368035646139859,0.6226741367351462,1
20.0,1,0.024578670466189667,9,30.64367473837074,9.7274584310666,0.6746816090316333,1
20.0,1,0.08842506605788347,8,27.074284871314187,8.460814366738573,0.44820490252025297,1
20.0,0,-0.13898257320783897,8,31.231545711751735,9.771649630187847,0.679072709854875,1
20.0,0,-0.06070545334390348,9,32.25110145478128,7.995515449452663,0.49539154073217123,0
20.0,0,-0.037654400932329635,10,30.758522265512674,9.941553403081546,0.6892773784234977,1
20.0,0,0.02029592388210466,8,23.77317603250351,8.959956322489557,0.4200591076594959,0
20.0,1,0.18210248042877308,10,34.329493609058474,9.904236705431057,0.776443617371708,1
20.0,1,0.05245781666100979,8,26.10853509497349,9.175587809714612,0.5087245747623004,1
20.0,0,-0.005074865659359995,10,28.460534218371333,9.814138142984167,0.6270370352725418,0
20.0,1,0.11778985545379672,9,29.183775703020235,9.84128348540327,0.6652913778389409,1
20.0,0,-0.047873629426904096,8,27.27702592284932,8.502487431177126,0.4415275208450531,1
20.0,1,0.09657995297946531,10,21.57828708528077,8.632158942533746,0.3298506940743329,1
20.0,1,0.16358535600228918,12,29.13564200534922,9.87124304449977,0.6598113439699486,1
20.0,1,0.11726512011481505,10,29.285363597520437,9.493803484537871,0.6231669204589465,0
20.0,0,0.034971100682936296,8,24.55478028671149,8.710117862536137,0.41048713110394613,1
20.0,0,-0.07813602956674681,11,28.136649695090124,8.599999956400898,0.45619678726599955,1
20.0,1,0.08961011802108676,10,25.912259765016874,9.744449161878673,0.5688589068856093,1
20.0,0,-0.14728578067656822,8,31.67284132634252,9.432377199299934,0.650185651935406,1
20.0,0,-0.01872911083031109,10,28.03057064480374,9.385903553556103,0.5635508529217578,1
20.0,0,-0.022668499192537994,9,29.021666658325852,9.132889041340555,0.5612723518476685,0
20.0,1,0.1487578705462197,10,24.24018067680822,9.688362723078876,0.5278510878983544,0
20.0,0,-0.12597154226087898,7,28.519121876730956,9.44552958871862,0.58504129827864,1
20.0,0,0.09412699138035185,7,25.843347179674545,9.033765135414093,0.4950234166448482,0
20.0,1,0.20727694363558435,8,31.251416021106987,9.921910121241597,0.7310115176341326,0
20.0,1,0.08134686400498348,9,29.646206764323757,9.375803432332038,0.6182781705068658,0
20.792302616919066,0,0.03992047810014632,9,33.2577104756618,8.784965821071285,0.6288449197579106,0
20.0,0,0.007382899128286491,10,23.62877631838475,8.873055774748984,0.39461318521375993,0
20.0,1,0.12212623754761365,9,32.000838699718166,9.921080819344235,0.7331645318011929,1
20.0,1,0.07817861826842654,10,32.13750114048148,9.792537583420776,0.714644539028563,1
20.0,1,0.15566646188156363,9,28.623113675671014,9.751241854757772,0.6467573619484488,1
20.0,0,-0.10100228533514899,8,26.11907912729963,8.145224763408669,0.36448383397301226,1
20.0,0,-0.025963853965411787,10,25.79503491996447,8.324664822870862,0.3770227191444993,1
20.0,0,-0.05060664957021299,7,28.23315797800754,9.2439454973475,0.5626188649176578,1
20.0,0,-0.043269289520375065,7,27.07050270147384,7.803483986714737,0.3586955898385478,0
20.0,1,0.17481053063555863,10,31.10833762744703,9.71051973872912,0.6947541063781646,1
20.0,0,-0.034051458104639165,9,29.38459426857597,9.547131160714445,0.6187037131892748,1
28.508574167624822,0,-0.04764020404483815,10,40.06325203475828,9.864757162032694,0.8434103738073347,1
20.0,1,0.027653098158386347,10,26.381560396749016,9.40129197968726,0.5303551236630818,1
20.0,0,-0.04063104223386149,7,25.57804802225055,9.108080258429656,0.48084478909358147,1
20.0,0,0.04548711714640086,9,22.749476303381517,9.264862491946174,0.43025102105927804,0
20.0,1,0.052891150058579584,9,25.980373888408106,9.383040409323115,0.5262392889185776,1
20.0,1,-0.02200246430245706,8,35.0,9.796513999150209,0.7680407864053203,0
20.0,0,0.004267025676438108,9,22.35958394099294,6.021882565331565,0.12325980814229717,0
20.0,0,0.008647115276788297,7,24.185344995612173,9.88882943415195,0.549607509858494,1
20.0,1,0.10952024195383547,8,29.24670525307173,9.718868674430093,0.6567603963819756,1
20.0,0,0.10717642423784979,7,29.038524755276203,9.220018471124494,0.5985103710696884,0
20.0,0,-0.021898059254973512,8,27.235028878053853,9.617166409553604,0.5820422239920887,0
20.0,0,-0.06928673251548095,9,27.22326296988603,8.41096902091852,0.4212163713693692,0
20.0,0,-0.07346580826093468,11,24.54542988331439,9.818328665457827,0.5191691777347304,1
20.0,1,0.1145796686897611,8,29.994866078437337,9.769323231337292,0.6794975215523122,1
20.0,1,0.030396200076190705,9,27.934907866686647,9.530618937517707,0.5897782744831276,0
20.0,0,-0.05738526342733413,9,24.626813166367896,6.968497077702369,0.2153940833037425,0
20.0,1,0.11121809541713046,7,28.264223820309237,9.83378467930137,0.652656328593036,0
20.0,0,-0.06642333192919214,8,26.278810891274667,8.80132548474021,0.45149246935595894,1
20.0,0,0.08268831452198566,9,28.1828869802071,9.069671317324715,0.545751418812007,1
27.197608446819935,1,0.087254745427087,10,35.73991164756722,9.524268601048234,0.7592723372796246,1
20.0,1,0.07595458556411627,8,27.158572627612457,9.611698748512921,0.5913887691232931,0
20.0,0,0.02279739996992569,12,25.286896285117674,9.215881552651355,0.46991247544501163,0
20.0,1,0.1296875597332795,7,21.88070379795055,8.872635388186204,0.38249870018463245,0
20.0,1,0.18982881965451281,11,28.306139514473074,9.79735827354612,0.6396735155332129,1
20.0,0,0.017145710636914058,10,28.29527187201912,9.459385644627908,0.5833970245491189,1
20.0,1,0.19626227096495918,10,31.73692164870878,9.96976784964901,0.7360714259692948,1
20.0,1,0.0833788846626361,7,29.54376398531979,9.654001898156059,0.6581090943844997,0
20.0,1,0.014784765826325375,8,30.00546772811374,9.6954188100841,0.6605338375585877,1
20.0,0,0.009474771683701255,8,31.67610280062107,8.926547511880504,0.6096037580316561,1
20.0,0,-0.08280687890973076,7,23.591022830635705,9.496050191950252,0.47440642983017717,1
20.0,0,-0.09979000102499513,7,26.648052206206515,9.847202699211591,0.5915372170177533,0
20.0,1,0.14035193566158577,7,27.015199887626313,9.74222164774105,0.6164764294160608,1
20.0,0,-0.16401442330308347,11,30.68799330106123,9.331999488233572,0.5992957896636728,0
20.0,1,0.04864213499893033,9,32.076135327378296,9.972435704601892,0.7324724053881192,1
20.0,0,-0.14169695603772514,7,30.119284841126053,9.029667474601677,0.5714393221151781,0
20.0,0,-0.04399194706267706,9,24.312544835124484,7.79714249703546,0.28840981115890607,0
20.0,0,-0.1244300411888214,7,24.614714155796285,9.833922997667575,0.5369400995911885,1
20.0,0,-0.14006731133997008,10,25.441890460917552,8.713836903376835,0.40131600710820337,0
20.0,0,-0.20233898356646013,8,24.638400922027692,9.571776315829958,0.48964754902332036,0
20.0,0,-0.07375414616445058,9,30.137524261060634,9.09490427808861,0.5777095751645974,1
20.0,1,0.09820483376162004,8,30.915804556176802,9.820249384025985,0.7028346799477406,1
20.0,0,-0.18482537575483315,9,29.803942504630786,9.417314575189664,0.595244568218125,0
20.0,0,-0.09832549101665938,9,30.96522049979687,9.527260168018156,0.6456654314279201,1
20.0,1,0.09921360032456616,9,30.243942986443443,9.889699056037752,0.6916620663425636,0
20.0,1,0.1971161043608033,11,25.575601282519763,9.72121279995698,0.5662247336537428,1
20.0,0,-0.03278861494231211,10,26.13908648411517,9.613756020716965,0.543225273494871,1
20.0,1,0.0981775234116421,9,32.50506368864238,9.70533489856771,0.7193648165748397,1
20.0,0,-0.1000039335079198,8,29.687069123741065,9.251012591303201,0.5876446037839135,0
20.0,0,0.040259918391222005,7,27.202805154928814,9.560640591645429,0.5872341132558041,1
20.0,0,-0.039715079209148574,8,22.018340397557672,9.2807110325895,0.40911080780779346,0
20.0,0,-0.12844449150558962,10,30.82919794077157,8.2568656262438,0.47903025340548144,1
20.0,1,0.10831517584634909,8,31.47131972031788,9.53965764829334,0.6859265988388643,1
20.0,0,0.009862378056638366,8,30.133865426775138,9.497429387981757,0.6403901588305352,1
20.0,1,0.10018336542174178,10,31.042560637050325,9.978528786748683,0.7135224160070154,1
20.0,0,-0.08731621424730451,11,27.570360288392184,9.149737693681535,0.5094955239416425,1
20.0,0,-0.030012999932806483,10,23.784894810016496,8.644920634958911,0.3669984421178538,0
20.0,0,-0.08978594776704435,13,33.14259603607369,9.887497217325063,0.7165231826498216,1
20.0,0,0.07726854126535454,12,26.998177500597226,8.925731985069254,0.48320462866390934,0
20.0,0,-0.1356278375058177,8,28.10970344754953,8.723349436594376,0.4787270155832528,0
20.0,0,0.0005955815668836628,8,32.09978211910049,9.945899193258454,0.7297296005842769,1
20.0,0,-0.04667566038465232,9,27.017148484718735,9.418057658427868,0.543999977060758,0
20.0,0,0.011845615006133015,8,23.946146176075022,9.104231628018347,0.44094659374675105,0
20.0,0,0.059291556615209684,11,29.236479907028926,8.726506940679064,0.5165657180910714,1
20.0,0,-0.010350095749785515,9,28.506430953775563,9.701072911040416,0.6189408268982695,1
20.0,0,0.02731037384124335,8,22.101712249148513,8.913011405180779,0.3752773668666077,0
20.0,1,0.015356601338808229,9,26.29497541629722,9.552937523776567,0.5505009896283929,1
20.0,1,0.09614774673444137,9,34.82300351882154,9.92274581534781,0.7825855201575205,1
20.0,0,0.003345227016199437,9,26.36519026420772,8.588705459755703,0.4308448222891454,1
20.0,0,0.009595835466021052,7,24.426553679688386,6.796998913022994,0.2104466830743388,1
20.0,0,-0.05821363902045473,10,25.887884158922343,9.898548694553082,0.5690306597619558,0
20.0,1,0.1397054324568121,8,30.62333390977429,9.921090552815592,0.7115157172826889,0
20.0,1,0.1003307927184931,10,24.38499967345549,9.512261165150527,0.503434287904136,0
20.0,0,0.011682484889007805,7,28.64899311988237,9.435151843932218,0.6035140472464947,0
20.0,1,0.139450795953721,14,28.698244457200847,9.649833258149812,0.6135555286767,1
20.0,0,-0.036450094071288464,10,27.714329650364263,9.806694998535022,0.6047978439805327,1
20.0,0,-0.10703177275144532,9,28.62074955469963,9.138664581044543,0.541638804458201,1
20.0,0,-4.557489426543215e-05,11,26.617574511543005,9.663393491776889,0.5604950186626139,1
20.0,0,-0.10362292571072879,8,27.664228620341877,9.000054314315907,0.5061657062470019,1
20.0,0,0.04925124393841196,7,25.424765225379375,8.864030520511827,0.45783280535853593,1
20.0,1,0.09263464550929057,11,26.911952957757144,9.856429560965898,0.602398105851577,0
20.0,0,-0.040877378326345304,9,26.736347707652403,9.62152330010352,0.562916789555758,0
20.0,1,0.020674939382778534,7,30.30124109781476,9.645752800513973,0.6671116350821006,1
20.0,1,-0.029660599088331185,9,31.40774744040423,9.612863661860661,0.6729211247570205,0
20.0,0,-0.021613585470625474,9,25.543533811407638,8.287292047028686,0.3719741674564324,0
20.0,0,-0.034755833879423215,12,26.072072986156954,7.9342783216374615,0.3292550590530594,0
20.0,1,0.06644668414241706,11,29.848552557249583,9.766490161266574,0.6572500963415292,0
20.0,0,-0.1598865311017006,8,25.6002749145325,9.28802953187336,0.4835370807603602,0
20.0,0,-0.11660938458478964,9,22.23389757637647,7.4120501761338184,0.20753647876420592,0
21.864756669964407,0,-0.058203498925175734,9,25.62561262593873,8.386082876389606,0.3812022163029425,0
20.0,0,-0.03365123863746822,8,29.923336384036176,8.814449105505314,0.5480408654526202,1
20.474564715429743,1,0.11117516535445382,8,23.88741051055024,9.018787800699638,0.4412102051506477,0
20.0,0,-0.07692072710369624,8,28.118935026962337,9.733440731197758,0.6106817975747061,1
20.0,1,0.1158840790580632,8,28.463081988469494,9.737119755676265,0.6417196245964218,1
25.068032478618022,1,0.15727949163388621,10,27.993002205859643,9.361207378259571,0.5811473317864109,1
20.0,0,-0.05726178423746098,8,33.07416502647462,9.95387270951056,0.7437873640642171,1
20.0,1,-0.020961534546482696,8,24.725111652568525,8.789476687557922,0.4174608224414877,0
20.0,1,0.09217148745211212,10,21.622668007454322,9.695306755103974,0.4563482489171309,1
20.0,0,-0.13822118560817043,9,29.59113012644699,9.402031676500155,0.5938896858094004,1
20.0,0,-0.13546433622918147,9,26.737240655212883,9.015690641422662,0.47574099102393835,1
20.0,0,-0.09587192636876324,8,23.265239413748194,9.170433428513658,0.4191728633705777,1
20.0,1,0.10932427492567387,10,30.67825126913343,9.91679333070537,0.7005305045979446,1
30.959302500690228,0,-0.0848000527000713,10,33.20230204064024,9.934778837052761,0.7338336771134618,1
20.0,0,-0.09656316622118166,10,33.565705058214185,9.897890379177511,0.7361737717464879,0
20.0,0,0.0019564387082239287,8,29.896773444061484,9.524428347121193,0.6371221816788522,1
20.0,0,0.060651850813339236,7,32.00378217941921,9.965579539152428,0.7398725312041684,1
20.0,0,-0.10521658592384858,8,26.381662906004113,9.811327554915515,0.5747473998409779,0
20.0,1,0.06147514384320418,11,30.807857740925662,9.918348760825412,0.694329226967049,1
20.0,1,0.010854582283775005,10,28.15936496981225,9.801082842884782,0.6203058566652256,1
20.0,0,-0.133932589298544,11,34.793180324411274,9.560878045724937,0.7196105543983066,1
20.0,1,0.07169245038487759,10,27.739894939275242,9.770112970457435,0.6139232237573372,0
20.0,1,0.08506955963614893,9,27.47266197054293,9.339702556999654,0.5618571784119187,0
20.0,0,-0.04199657708033572,8,23.584404557950077,7.670583368677396,0.2655652408314934,0
20.0,1,0.120250581601406,8,24.587092814912246,7.9035166900845155,0.3275291813355663,1
20.0,1,0.20111235849841835,11,33.0409947987738,9.97714842472312,0.7582244742615696,1
20.0,0,-0.008630881862361717,9,26.839563982580042,9.371086670798888,0.5384824415389237,1
20.0,1,0.13345176459942565,10,21.118715635002395,7.69302476098931,0.2304186573817503,0
20.0,1,0.23115856217620911,8,24.18640293863314,9.874949465942004,0.5699678118617992,1
20.0,0,0.101220053289512,7,27.606442193497834,9.65041271575703,0.6149748774365121,0
